accuracy,loss,val_accuracy,val_loss,epoch
0.611415684223175,7.742195129394531,0.7303225994110107,7.219202995300293,0
0.7433086037635803,7.285613536834717,0.8206451535224915,7.059908866882324,1
0.7703966498374939,7.190277099609375,0.8425806164741516,6.982798099517822,2
0.8136085271835327,7.088985919952393,0.8541935682296753,6.963139533996582,3
0.8258626461029053,7.031741142272949,0.8812903165817261,6.917801380157471,4
0.8506933450698853,6.99960994720459,0.892903208732605,6.894253253936768,5
0.8523057103157043,6.986567497253418,0.9045161008834839,6.876176834106445,6
0.8574653267860413,6.977752685546875,0.896774172782898,6.874713897705078,7
0.864237368106842,6.9456329345703125,0.9148387312889099,6.849855899810791,8
0.8739116191864014,6.927764415740967,0.9187096953392029,6.845675468444824,9
0.8913253545761108,6.9080400466918945,0.9277419447898865,6.831124782562256,10
0.8881006240844727,6.89578914642334,0.9277419447898865,6.8318562507629395,11
0.8858432769775391,6.896180152893066,0.9277419447898865,6.820972919464111,12
0.8919703364372253,6.874762535095215,0.9290322661399841,6.811357021331787,13
0.9064818024635315,6.865556716918945,0.9303225874900818,6.809540748596191,14
0.903901994228363,6.859177112579346,0.9277419447898865,6.803777694702148,15
0.9093840718269348,6.844268321990967,0.9277419447898865,6.797516345977783,16
0.9068042635917664,6.847469329833984,0.9264516234397888,6.798794746398926,17
0.905836820602417,6.843351364135742,0.9290322661399841,6.792080402374268,18
0.9135762453079224,6.839481830596924,0.9264516234397888,6.788146495819092,19
0.9171234965324402,6.819572448730469,0.9303225874900818,6.781195163726807,20
0.918735921382904,6.811402320861816,0.9277419447898865,6.783252716064453,21
0.9251854419708252,6.804173469543457,0.9277419447898865,6.781156063079834,22
0.9164785742759705,6.815661907196045,0.9329032301902771,6.771880149841309,23
0.9129313230514526,6.8226799964904785,0.9329032301902771,6.7702317237854,24
0.9203482866287231,6.8077921867370605,0.9341935515403748,6.7661871910095215,25
0.9297000765800476,6.783336162567139,0.9354838728904724,6.763511657714844,26
0.9171234965324402,6.797670364379883,0.9316129088401794,6.762687683105469,27
0.9329248666763306,6.778535842895508,0.9329032301902771,6.762097358703613,28
0.9309899806976318,6.772886276245117,0.9329032301902771,6.761298656463623,29
0.9293776154518127,6.777048587799072,0.9329032301902771,6.760956287384033,30
0.9319574236869812,6.77122688293457,0.9316129088401794,6.759777545928955,31
0.9326024055480957,6.763086318969727,0.9354838728904724,6.75504207611084,32
0.935504674911499,6.7624711990356445,0.9341935515403748,6.754364967346191,33
0.9371170401573181,6.756092548370361,0.9316129088401794,6.751584053039551,34
0.9300225973129272,6.763010501861572,0.9316129088401794,6.74879264831543,35
0.9348596930503845,6.752403259277344,0.9329032301902771,6.746860980987549,36
0.9300225973129272,6.754549980163574,0.9354838728904724,6.74462366104126,37
0.9406642913818359,6.7418012619018555,0.9341935515403748,6.744242191314697,38
0.9413092732429504,6.745715618133545,0.9367741942405701,6.740214824676514,39
0.938729465007782,6.7422990798950195,0.9354838728904724,6.738537788391113,40
0.9429216384887695,6.733519077301025,0.9380645155906677,6.736967086791992,41
0.9361496567726135,6.742132186889648,0.9380645155906677,6.735575199127197,42
0.942276656627655,6.721019268035889,0.9341935515403748,6.734285354614258,43
0.9396968483924866,6.732052326202393,0.9341935515403748,6.7321391105651855,44
0.9393743872642517,6.735291004180908,0.9354838728904724,6.730098247528076,45
0.945501446723938,6.722275733947754,0.9393548369407654,6.72847843170166,46
0.9432440996170044,6.722909450531006,0.9393548369407654,6.727951526641846,47
0.9458239078521729,6.7171831130981445,0.9354838728904724,6.726137161254883,48
0.9496936202049255,6.708001613616943,0.9393548369407654,6.726531028747559,49
0.9458239078521729,6.716075897216797,0.9341935515403748,6.723109722137451,50
0.9445340037345886,6.713807106018066,0.9367741942405701,6.722192764282227,51
0.9438890814781189,6.711960792541504,0.9367741942405701,6.720495223999023,52
0.9451789855957031,6.711149215698242,0.9354838728904724,6.718113422393799,53
0.9509835243225098,6.697808742523193,0.9367741942405701,6.716459274291992,54
0.9461464285850525,6.702895164489746,0.9367741942405701,6.714151859283447,55
0.9496936202049255,6.70274543762207,0.9380645155906677,6.7138566970825195,56
0.9451789855957031,6.699042797088623,0.9380645155906677,6.710783958435059,57
0.9480812549591064,6.685495376586914,0.9341935515403748,6.709659576416016,58
0.9484037160873413,6.690927028656006,0.9380645155906677,6.709067344665527,59
0.9538858532905579,6.685388088226318,0.9367741942405701,6.707235813140869,60
0.948726236820221,6.6833271980285645,0.9367741942405701,6.7054667472839355,61
0.9496936202049255,6.683189868927002,0.9354838728904724,6.703225135803223,62
0.9480812549591064,6.68743896484375,0.9367741942405701,6.703136920928955,63
0.9551757574081421,6.67777156829834,0.9341935515403748,6.701135158538818,64
0.9561432003974915,6.670759677886963,0.9367741942405701,6.700258255004883,65
0.9509835243225098,6.683307647705078,0.9380645155906677,6.7002339363098145,66
0.9480812549591064,6.674617767333984,0.9354838728904724,6.697141647338867,67
0.9574331045150757,6.665060043334961,0.9354838728904724,6.695590496063232,68
0.9558206796646118,6.665228843688965,0.9367741942405701,6.694460868835449,69
0.955498218536377,6.664503574371338,0.9354838728904724,6.6937079429626465,70
0.9529184103012085,6.670405387878418,0.9367741942405701,6.691641807556152,71
0.9496936202049255,6.668567657470703,0.9367741942405701,6.690420150756836,72
0.9567881226539612,6.6600518226623535,0.9367741942405701,6.687960624694824,73
0.9558206796646118,6.658902168273926,0.9367741942405701,6.687353610992432,74
0.9587230086326599,6.651057720184326,0.9367741942405701,6.68590784072876,75
0.953563392162323,6.656218528747559,0.9354838728904724,6.684166431427002,76
0.9542083144187927,6.651862621307373,0.9367741942405701,6.6827545166015625,77
0.9538858532905579,6.6498799324035645,0.9354838728904724,6.680769443511963,78
0.960335373878479,6.643815040588379,0.9367741942405701,6.680920600891113,79
0.9584004878997803,6.648900985717773,0.9380645155906677,6.678930759429932,80
0.9551757574081421,6.643033981323242,0.9354838728904724,6.676868915557861,81
0.9574331045150757,6.6458516120910645,0.9367741942405701,6.675294876098633,82
0.9561432003974915,6.637383460998535,0.9380645155906677,6.674180507659912,83
0.9613028168678284,6.630672454833984,0.9380645155906677,6.673915863037109,84
0.9625927209854126,6.636755466461182,0.9393548369407654,6.671665191650391,85
0.9596904516220093,6.636386871337891,0.9354838728904724,6.670880317687988,86
0.9596904516220093,6.628869533538818,0.9380645155906677,6.669398784637451,87
0.9596904516220093,6.62489652633667,0.9393548369407654,6.667397975921631,88
0.9584004878997803,6.626686096191406,0.9367741942405701,6.667191982269287,89
