accuracy,loss,val_accuracy,val_loss,epoch
0.9335697889328003,6.858992099761963,0.9122580885887146,6.9108381271362305,0
0.9380844831466675,6.847980499267578,0.9251613020896912,6.8849263191223145,1
0.945501446723938,6.844910144805908,0.9277419447898865,6.883059978485107,2
0.9429216384887695,6.840330600738525,0.9264516234397888,6.877524375915527,3
0.945501446723938,6.828052997589111,0.9380645155906677,6.866499423980713,4
0.9496936202049255,6.826202869415283,0.9341935515403748,6.868740558624268,5
0.9538858532905579,6.821146488189697,0.9341935515403748,6.873526573181152,6
0.9484037160873413,6.830085277557373,0.9367741942405701,6.85531759262085,7
0.9493711590766907,6.822336673736572,0.9380645155906677,6.866781711578369,8
0.9493711590766907,6.81766414642334,0.9264516234397888,6.872238636016846,9
0.9506610631942749,6.812060356140137,0.9354838728904724,6.863598346710205,10
0.9561432003974915,6.8120598793029785,0.9354838728904724,6.8617143630981445,11
0.9561432003974915,6.808775901794434,0.9419354796409607,6.85240364074707,12
0.9587230086326599,6.796669006347656,0.940645158290863,6.868905544281006,13
0.9600129127502441,6.799112796783447,0.940645158290863,6.861001968383789,14
0.9596904516220093,6.8064188957214355,0.9341935515403748,6.860184669494629,15
0.9567881226539612,6.803520202636719,0.9251613020896912,6.88150691986084,16
0.9596904516220093,6.800863742828369,0.9316129088401794,6.884090423583984,17
0.9613028168678284,6.795278549194336,0.9290322661399841,6.871465682983398,18
0.9558206796646118,6.805211067199707,0.9341935515403748,6.858734130859375,19
0.9584004878997803,6.793441295623779,0.9316129088401794,6.857484340667725,20
0.9638826251029968,6.795523166656494,0.9393548369407654,6.852109909057617,21
0.9616252779960632,6.792601108551025,0.9393548369407654,6.850319862365723,22
0.957110583782196,6.797770023345947,0.9367741942405701,6.858460903167725,23
0.9667848944664001,6.788024425506592,0.9329032301902771,6.85908842086792,24
0.9577555656433105,6.795210838317871,0.9380645155906677,6.855113506317139,25
0.9642050862312317,6.78836727142334,0.9432258009910583,6.851668834686279,26
0.9564656615257263,6.7992730140686035,0.9419354796409607,6.858639717102051,27
0.9587230086326599,6.7884521484375,0.9393548369407654,6.854856967926025,28
0.9625927209854126,6.788184642791748,0.944516122341156,6.8414740562438965,29
0.9642050862312317,6.787177562713623,0.9470967650413513,6.844779968261719,30
