accuracy,loss,val_accuracy,val_loss,learning_rate,epoch
0.7281522154808044,7.480770587921143,0.8154838681221008,6.9028639793396,9.999999747378752e-05,0
0.8984198570251465,6.768645286560059,0.944516122341156,6.648845195770264,9.999999747378752e-05,1
0.9271202683448792,6.70664644241333,0.9212903380393982,6.726454257965088,9.999999747378752e-05,2
0.9229280948638916,6.718469142913818,0.9393548369407654,6.681446552276611,9.999999747378752e-05,3
0.9393743872642517,6.65934944152832,0.9419354796409607,6.636132717132568,9.999999747378752e-05,4
0.9413092732429504,6.659241199493408,0.8812903165817261,6.8113837242126465,9.999999747378752e-05,5
0.9432440996170044,6.659729957580566,0.9432258009910583,6.646051406860352,9.999999747378752e-05,6
0.9464688897132874,6.6472578048706055,0.9548386931419373,6.621946811676025,9.999999747378752e-05,7
0.9561432003974915,6.624913215637207,0.9496774077415466,6.629530429840088,9.999999747378752e-05,8
0.9532408714294434,6.624566555023193,0.9574193358421326,6.599380016326904,9.999999747378752e-05,9
0.9558206796646118,6.617660045623779,0.9367741942405701,6.654604911804199,9.999999747378752e-05,10
0.9532408714294434,6.625229835510254,0.9535483717918396,6.624464988708496,9.999999747378752e-05,11
0.957110583782196,6.611059188842773,0.9548386931419373,6.63403844833374,9.999999747378752e-05,12
0.9587230086326599,6.613767623901367,0.9522580504417419,6.615213394165039,9.999999747378752e-05,13
0.963560163974762,6.598941802978516,0.9587096571922302,6.591551780700684,9.999999747378752e-05,14
0.9613028168678284,6.599419116973877,0.9599999785423279,6.606347560882568,9.999999747378752e-05,15
0.968397319316864,6.576345920562744,0.9522580504417419,6.611978530883789,9.999999747378752e-05,16
0.9687197804450989,6.5737199783325195,0.9574193358421326,6.5987019538879395,9.999999747378752e-05,17
0.9738793969154358,6.569982528686523,0.9548386931419373,6.598330497741699,9.999999747378752e-05,18
0.9648500680923462,6.579953193664551,0.9535483717918396,6.617593288421631,9.999999747378752e-05,19
0.9674298763275146,6.565996170043945,0.9548386931419373,6.607108116149902,9.999999747378752e-05,20
0.9700096845626831,6.568347454071045,0.9599999785423279,6.592006206512451,9.999999747378752e-05,21
0.97516930103302,6.557430267333984,0.9548386931419373,6.598766326904297,9.999999747378752e-05,22
0.9738793969154358,6.549115180969238,0.9522580504417419,6.637036323547363,9.999999747378752e-05,23
0.9735569357872009,6.548336982727051,0.9574193358421326,6.582472324371338,9.999999747378752e-05,24
0.9693647027015686,6.5644001960754395,0.9548386931419373,6.612541675567627,9.999999747378752e-05,25
0.9754917621612549,6.550116062164307,0.9599999785423279,6.580454349517822,9.999999747378752e-05,26
0.9829087257385254,6.533470153808594,0.9599999785423279,6.590157985687256,9.999999747378752e-05,27
0.9738793969154358,6.5455403327941895,0.9548386931419373,6.586488723754883,9.999999747378752e-05,28
0.9806513786315918,6.537928581237793,0.9625806212425232,6.584315299987793,9.999999747378752e-05,29
0.9764592051506042,6.536718845367432,0.9509677290916443,6.595165729522705,9.999999747378752e-05,30
0.9761367440223694,6.539408206939697,0.9574193358421326,6.582353115081787,9.999999747378752e-05,31
0.9793614745140076,6.525673866271973,0.9290322661399841,6.728262424468994,9.999999747378752e-05,32
0.9754917621612549,6.52915620803833,0.9548386931419373,6.584548473358154,9.999999747378752e-05,33
0.9829087257385254,6.5249176025390625,0.9599999785423279,6.569202423095703,9.999999747378752e-05,34
0.9822638034820557,6.525759696960449,0.9548386931419373,6.596869945526123,9.999999747378752e-05,35
0.9780715703964233,6.5260210037231445,0.9587096571922302,6.587600231170654,9.999999747378752e-05,36
0.9829087257385254,6.513739109039307,0.9548386931419373,6.613584995269775,9.999999747378752e-05,37
0.9809738993644714,6.514867305755615,0.9561290144920349,6.574583053588867,9.999999747378752e-05,38
0.9822638034820557,6.512702465057373,0.9587096571922302,6.562986850738525,9.999999747378752e-05,39
0.9829087257385254,6.506062984466553,0.9470967650413513,6.594272136688232,9.999999747378752e-05,40
0.9806513786315918,6.512260913848877,0.9561290144920349,6.576892852783203,9.999999747378752e-05,41
0.9835537075996399,6.507015228271484,0.9548386931419373,6.577605247497559,9.999999747378752e-05,42
0.9848436117172241,6.500670909881592,0.9587096571922302,6.589931488037109,9.999999747378752e-05,43
0.9874234199523926,6.498746395111084,0.9587096571922302,6.564480304718018,9.999999747378752e-05,44
0.9890357851982117,6.489659309387207,0.9574193358421326,6.566596031188965,4.999999873689376e-05,45
0.9880683422088623,6.489376068115234,0.9574193358421326,6.567286491394043,4.999999873689376e-05,46
0.9880683422088623,6.491625785827637,0.9574193358421326,6.573126316070557,4.999999873689376e-05,47
0.9903256893157959,6.489620685577393,0.9574193358421326,6.573260307312012,4.999999873689376e-05,48
0.9909706711769104,6.482734203338623,0.9599999785423279,6.566776275634766,4.999999873689376e-05,49
0.9883908629417419,6.485494136810303,0.9574193358421326,6.5681471824646,4.999999873689376e-05,50
0.990003228187561,6.483310699462891,0.9574193358421326,6.590710639953613,4.999999873689376e-05,51
0.9916155934333801,6.481220245361328,0.9561290144920349,6.5696797370910645,4.999999873689376e-05,52
0.9903256893157959,6.481240749359131,0.9561290144920349,6.562326908111572,4.999999873689376e-05,53
0.9890357851982117,6.4795122146606445,0.9587096571922302,6.563938617706299,4.999999873689376e-05,54
0.9896807670593262,6.478490352630615,0.9612902998924255,6.5614471435546875,4.999999873689376e-05,55
0.9909706711769104,6.478552341461182,0.9587096571922302,6.561768054962158,4.999999873689376e-05,56
0.9890357851982117,6.479070663452148,0.9561290144920349,6.571277141571045,4.999999873689376e-05,57
0.9916155934333801,6.4779372215271,0.9561290144920349,6.565841197967529,4.999999873689376e-05,58
0.9912931323051453,6.4724507331848145,0.9535483717918396,6.5835466384887695,4.999999873689376e-05,59
0.9906481504440308,6.475274085998535,0.9574193358421326,6.567447185516357,2.499999936844688e-05,60
0.9929054975509644,6.470944404602051,0.9535483717918396,6.5629425048828125,2.499999936844688e-05,61
0.9922605752944946,6.471476078033447,0.9561290144920349,6.576004505157471,2.499999936844688e-05,62
